sq11	ON933837.1	100.000	253	0	0	1	253	491	743	1.90e-127	468	915099	N/A
sq11	ON933835.1	100.000	253	0	0	1	253	493	745	1.90e-127	468	915099	N/A
sq11	ON933833.1	100.000	253	0	0	1	253	494	746	1.90e-127	468	321846	N/A
sq12	CP092442.2	100.000	253	0	0	1	253	1210326	1210578	1.90e-127	468	1639133	N/A
sq12	CP092442.2	100.000	253	0	0	1	253	3888635	3888383	1.90e-127	468	1639133	N/A
sq12	CP092442.2	100.000	253	0	0	1	253	4743539	4743287	1.90e-127	468	1639133	N/A
sq12	CP092442.2	100.000	253	0	0	1	253	4837609	4837357	1.90e-127	468	1639133	N/A
sq12	CP092442.2	99.605	253	1	0	1	253	4415970	4415718	8.84e-126	462	1639133	N/A
sq12	CP092442.2	99.605	253	0	1	1	253	417498	417749	3.18e-125	460	1639133	N/A
sq12	CP092442.2	99.605	253	0	1	1	253	4565865	4565614	3.18e-125	460	1639133	N/A
sq12	CP092442.2	99.605	253	0	1	1	253	4608610	4608359	3.18e-125	460	1639133	N/A
sq12	ON950718.1	100.000	253	0	0	1	253	116	368	1.90e-127	468	546	N/A
sq12	OU548747.1	100.000	253	0	0	1	253	257	509	1.90e-127	468	546	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	419526	419778	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	1164406	1164658	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	3741865	3741613	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	4217458	4217206	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	4378550	4378298	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	4421234	4420982	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	4545433	4545181	1.90e-127	468	2712024	N/A
sq12	CP049739.1	100.000	253	0	0	1	253	4635940	4635688	1.90e-127	468	2712024	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	419526	419778	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	1164406	1164658	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	3711063	3710811	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	4186656	4186404	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	4347748	4347496	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	4390432	4390180	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	4514631	4514379	1.90e-127	468	2712025	N/A
sq12	CP049738.1	100.000	253	0	0	1	253	4605138	4604886	1.90e-127	468	2712025	N/A
sq13	OM536012.1	100.000	253	0	0	1	253	472	724	1.90e-127	468	50741	N/A
sq13	OM056914.1	100.000	253	0	0	1	253	492	744	1.90e-127	468	418719	N/A
sq13	OK563093.1	100.000	253	0	0	1	253	501	753	1.90e-127	468	1928331	N/A
sq13	OK299026.1	100.000	253	0	0	1	253	487	739	1.90e-127	468	2597703	N/A
sq13	MZ666905.1	100.000	253	0	0	1	253	516	768	1.90e-127	468	418719	N/A
sq14	ON892077.1	100.000	253	0	0	1	253	423	675	1.90e-127	468	669	N/A
sq14	ON845806.1	100.000	253	0	0	1	253	149	401	1.90e-127	468	678	N/A
sq14	ON845805.1	100.000	253	0	0	1	253	149	401	1.90e-127	468	678	N/A
sq14	ON845804.1	100.000	253	0	0	1	253	149	401	1.90e-127	468	678	N/A
sq14	ON845803.1	100.000	253	0	0	1	253	149	401	1.90e-127	468	678	N/A
sq15	MK120373.1	100.000	253	0	0	1	253	467	719	1.90e-127	468	115547	N/A
sq15	AB328201.1	100.000	253	0	0	1	253	149	401	1.90e-127	468	115547	N/A
sq15	AB328123.1	100.000	253	0	0	1	253	149	401	1.90e-127	468	115547	N/A
sq15	MT175446.1	100.000	253	0	0	1	253	1	253	1.90e-127	468	651141	N/A
sq15	CP026994.1	100.000	253	0	0	1	253	624211	624463	1.90e-127	468	1959104	N/A
sq16	ON969126.1	100.000	253	0	0	1	253	494	746	1.90e-127	468	670	N/A
sq16	ON965243.1	100.000	253	0	0	1	253	316	568	1.90e-127	468	670	N/A
sq16	ON965242.1	100.000	253	0	0	1	253	318	570	1.90e-127	468	670	N/A
sq16	ON965241.1	100.000	253	0	0	1	253	377	629	1.90e-127	468	670	N/A
sq16	ON965240.1	100.000	253	0	0	1	253	376	628	1.90e-127	468	670	N/A
sq17	ON989872.1	100.000	253	0	0	1	253	467	719	1.90e-127	468	134537	N/A
sq17	ON989861.1	100.000	253	0	0	1	253	467	719	1.90e-127	468	134537	N/A
sq17	CP099647.1	100.000	253	0	0	1	253	1198067	1198319	1.90e-127	468	134537	N/A
sq17	CP099647.1	100.000	253	0	0	1	253	4299897	4299645	1.90e-127	468	134537	N/A
sq17	CP099647.1	100.000	253	0	0	1	253	4470065	4469813	1.90e-127	468	134537	N/A
sq17	CP099645.1	100.000	253	0	0	1	253	1903	1651	1.90e-127	468	134537	N/A
sq17	CP099645.1	100.000	253	0	0	1	253	2248092	2247840	1.90e-127	468	134537	N/A
sq17	CP099645.1	100.000	253	0	0	1	253	2532954	2532702	1.90e-127	468	134537	N/A
sq17	CP099629.1	100.000	253	0	0	1	253	1661	1409	1.90e-127	468	134537	N/A
sq17	CP099629.1	100.000	253	0	0	1	253	286392	286140	1.90e-127	468	134537	N/A
sq17	CP099629.1	100.000	253	0	0	1	253	1166491	1166239	1.90e-127	468	134537	N/A
sq18	OP000778.1	100.000	253	0	0	1	253	514	766	1.90e-127	468	1292	N/A
sq18	OP000751.1	100.000	253	0	0	1	253	514	766	1.90e-127	468	29388	N/A
sq18	CP101316.1	100.000	253	0	0	1	253	990158	989906	1.90e-127	468	1282	N/A
sq18	CP101316.1	100.000	253	0	0	1	253	1114274	1114022	1.90e-127	468	1282	N/A
sq18	CP101316.1	100.000	253	0	0	1	253	1202008	1201756	1.90e-127	468	1282	N/A
sq18	CP101316.1	100.000	253	0	0	1	253	2167946	2168198	1.90e-127	468	1282	N/A
sq18	CP101316.1	100.000	253	0	0	1	253	2173095	2173347	1.90e-127	468	1282	N/A
sq18	CP101316.1	99.605	253	1	0	1	253	2123329	2123581	8.84e-126	462	1282	N/A
sq18	CP101123.1	100.000	253	0	0	1	253	152656	152908	1.90e-127	468	1280	N/A
sq18	CP101123.1	100.000	253	0	0	1	253	1637519	1637267	1.90e-127	468	1280	N/A
sq18	CP101123.1	100.000	253	0	0	1	253	1642852	1642600	1.90e-127	468	1280	N/A
sq18	CP101123.1	100.000	253	0	0	1	253	1686915	1686663	1.90e-127	468	1280	N/A
sq18	CP101123.1	100.000	253	0	0	1	253	2713534	2713786	1.90e-127	468	1280	N/A
sq18	CP101123.1	100.000	253	0	0	1	253	2830095	2830347	1.90e-127	468	1280	N/A
sq18	CP101124.1	100.000	253	0	0	1	253	453366	453618	1.90e-127	468	561307	N/A
sq18	CP101124.1	100.000	253	0	0	1	253	498204	498456	1.90e-127	468	561307	N/A
sq18	CP101124.1	100.000	253	0	0	1	253	503539	503791	1.90e-127	468	561307	N/A
sq18	CP101124.1	100.000	253	0	0	1	253	1868544	1868292	1.90e-127	468	561307	N/A
sq18	CP101124.1	100.000	253	0	0	1	253	2003677	2003425	1.90e-127	468	561307	N/A
sq18	CP101124.1	100.000	253	0	0	1	253	2119982	2119730	1.90e-127	468	561307	N/A
sq19	KU064743.1	100.000	253	0	0	1	253	475	727	1.90e-127	468	115547	N/A
sq19	LC121903.2	100.000	253	0	0	1	253	467	719	1.90e-127	468	115547	N/A
sq19	LC121896.2	100.000	253	0	0	1	253	467	719	1.90e-127	468	115547	N/A
sq19	LC121893.1	100.000	253	0	0	1	253	467	719	1.90e-127	468	115547	N/A
sq19	MZ734234.1	100.000	253	0	0	1	253	1	253	1.90e-127	468	651141	N/A
sq20	JQ235900.1	99.209	253	2	0	1	253	168	420	4.11e-124	457	56765	N/A
sq20	HM593537.1	96.047	253	10	0	1	253	505	757	9.03e-111	412	152509	N/A
sq20	FJ930620.1	93.676	253	16	0	1	253	485	737	1.97e-102	385	77133	N/A
sq20	KP920131.1	83.333	252	36	6	1	249	1	249	3.51e-55	228	77133	N/A
sq20	HG970981.1	83.465	254	32	10	1	249	512	760	3.51e-55	228	77133	N/A
sq21	OP000653.1	100.000	253	0	0	1	253	526	778	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	253263	253515	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	295829	296081	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	908323	908575	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	4217330	4217078	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	4988785	4988533	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	5262768	5262516	1.90e-127	468	82996	N/A
sq21	CP100764.1	100.000	253	0	0	1	253	5393616	5393364	1.90e-127	468	82996	N/A
sq21	ON933872.1	100.000	253	0	0	1	253	498	750	1.90e-127	468	2703885	N/A
sq21	ON933847.1	100.000	253	0	0	1	253	497	749	1.90e-127	468	2703885	N/A
sq21	ON933846.1	100.000	253	0	0	1	253	501	753	1.90e-127	468	2703885	N/A
sq22	OL606582.1	99.605	253	1	0	1	253	472	724	8.84e-126	462	2897422	N/A
sq22	NR_113569.1	99.605	253	1	0	1	253	520	772	8.84e-126	462	1099794	N/A
sq22	AB625329.1	99.605	253	1	0	1	253	515	767	8.84e-126	462	1005741	N/A
sq22	GU211040.1	99.605	253	1	0	1	253	477	729	8.84e-126	462	152509	N/A
sq22	KX705547.1	98.419	253	4	0	1	253	1	253	8.90e-121	446	77133	N/A
sq23	KX936430.1	100.000	253	0	0	1	253	494	746	1.90e-127	468	56765	N/A
sq23	MG875681.1	99.605	253	1	0	1	253	153	405	8.84e-126	462	77133	N/A
sq23	MF081048.1	99.605	253	1	0	1	253	153	405	8.84e-126	462	77133	N/A
sq23	MT858091.1	99.605	253	1	0	1	253	495	747	8.84e-126	462	34034	N/A
sq23	MT774905.1	99.605	253	1	0	1	253	153	405	8.84e-126	462	77133	N/A
sq24	ON950698.1	100.000	253	0	0	1	253	453	705	1.90e-127	468	56811	N/A
sq24	ON950672.1	100.000	253	0	0	1	253	462	714	1.90e-127	468	56811	N/A
sq24	OM317314.1	100.000	253	0	0	1	253	491	743	1.90e-127	468	259303	N/A
sq24	OM317311.1	100.000	253	0	0	1	253	493	745	1.90e-127	468	259303	N/A
sq24	OM317200.1	100.000	253	0	0	1	253	504	756	1.90e-127	468	259303	N/A
sq25	KU936843.1	100.000	253	0	0	1	253	198	450	1.90e-127	468	77133	N/A
sq25	KU936841.1	100.000	253	0	0	1	253	194	446	1.90e-127	468	77133	N/A
sq25	KU936838.1	100.000	253	0	0	1	253	187	439	1.90e-127	468	77133	N/A
sq25	HG990784.1	90.083	242	24	0	12	253	12	253	2.62e-81	315	152509	N/A
sq25	MF970244.1	90.083	242	24	0	12	253	201	442	2.62e-81	315	77133	N/A
sq26	CP089060.1	100.000	252	0	0	1	252	18351	18602	6.80e-127	466	1308	N/A
sq26	CP089060.1	100.000	252	0	0	1	252	70490	70741	6.80e-127	466	1308	N/A
sq26	CP089060.1	100.000	252	0	0	1	252	126120	126371	6.80e-127	466	1308	N/A
sq26	CP089060.1	100.000	252	0	0	1	252	131932	132183	6.80e-127	466	1308	N/A
sq26	CP089060.1	100.000	252	0	0	1	252	341915	342166	6.80e-127	466	1308	N/A
sq26	CP089060.1	100.000	252	0	0	1	252	1649705	1649454	6.80e-127	466	1308	N/A
sq26	ON936803.1	100.000	252	0	0	1	252	506	757	6.80e-127	466	1308	N/A
sq26	ON831373.1	100.000	252	0	0	1	252	492	743	6.80e-127	466	1308	N/A
sq26	ON831372.1	100.000	252	0	0	1	252	492	743	6.80e-127	466	1308	N/A
sq26	ON681707.1	100.000	252	0	0	1	252	18	269	6.80e-127	466	1335	N/A
sq27	JQ727085.1	100.000	253	0	0	1	253	449	701	1.90e-127	468	77133	N/A
sq27	JF261893.1	100.000	253	0	0	1	253	452	704	1.90e-127	468	77133	N/A
sq27	HM485283.1	100.000	253	0	0	1	253	355	607	1.90e-127	468	358574	N/A
sq27	HM485281.1	100.000	253	0	0	1	253	362	614	1.90e-127	468	358574	N/A
sq27	HM485243.1	100.000	253	0	0	1	253	448	700	1.90e-127	468	358574	N/A
sq28	KY279989.1	100.000	253	0	0	1	253	1	253	1.90e-127	468	77133	N/A
sq28	AB250571.1	99.209	253	2	0	1	253	421	673	4.11e-124	457	77133	N/A
sq28	MT667909.1	98.814	253	3	0	1	253	169	421	1.91e-122	451	77133	N/A
sq28	EU491083.1	98.024	253	5	0	1	253	497	749	4.14e-119	440	77133	N/A
sq28	GU326817.1	97.233	253	7	0	1	253	449	701	8.96e-116	429	56765	N/A
sq29	MN308124.1	100.000	253	0	0	1	253	372	624	1.90e-127	468	115547	N/A
sq29	KX669219.1	100.000	253	0	0	1	253	446	698	1.90e-127	468	77133	N/A
sq29	KP204634.1	100.000	253	0	0	1	253	444	696	1.90e-127	468	115547	N/A
sq29	KJ504344.1	100.000	253	0	0	1	253	372	624	1.90e-127	468	56763	N/A
sq29	MW628533.1	100.000	253	0	0	1	253	153	405	1.90e-127	468	115547	N/A
sq30	KX628198.1	93.307	254	17	0	1	254	151	404	1.19e-99	375	77133	N/A
sq30	OW752603.1	92.913	254	18	0	1	254	1	254	5.54e-98	370	452435	N/A
sq30	JN471833.1	92.941	255	16	2	1	254	355	608	5.54e-98	370	155900	N/A
sq30	KY281306.1	92.520	254	19	0	1	254	1	254	2.58e-96	364	77133	N/A
sq30	KX628422.1	92.829	251	18	0	1	251	152	402	2.58e-96	364	77133	N/A
sq31	OW754325.1	100.000	253	0	0	1	253	1	253	1.90e-127	468	257457	N/A
sq31	ON197502.1	100.000	253	0	0	1	253	450	702	1.90e-127	468	1912221	N/A
sq31	ON197501.1	100.000	253	0	0	1	253	450	702	1.90e-127	468	1912221	N/A
sq31	ON027766.1	100.000	253	0	0	1	253	156	408	1.90e-127	468	1912223	N/A
sq31	LC687295.1	100.000	253	0	0	1	253	1	253	1.90e-127	468	77133	N/A
sq32	MK175843.1	98.814	253	3	0	1	253	537	789	1.91e-122	451	77133	N/A
sq32	KT977360.1	98.814	253	3	0	1	253	176	428	1.91e-122	451	198431	N/A
sq32	KT981416.1	98.024	253	5	0	1	253	177	429	4.14e-119	440	198431	N/A
sq32	OW754919.1	97.628	253	6	0	1	253	1	253	1.93e-117	435	521189	N/A
sq32	MZ973658.1	97.628	253	6	0	1	253	1	253	1.93e-117	435	77133	N/A
sq33	ON908776.1	100.000	252	0	0	1	252	514	765	6.80e-127	466	1359	N/A
sq33	ON782572.1	100.000	252	0	0	1	252	490	741	6.80e-127	466	1358	N/A
sq33	CP087600.1	100.000	252	0	0	1	252	501396	501647	6.80e-127	466	1360	N/A
sq33	CP087600.1	100.000	252	0	0	1	252	1978119	1977868	6.80e-127	466	1360	N/A
sq33	CP087600.1	100.000	252	0	0	1	252	2191816	2191565	6.80e-127	466	1360	N/A
sq33	CP087600.1	100.000	252	0	0	1	252	2233736	2233485	6.80e-127	466	1360	N/A
sq33	CP087600.1	100.000	252	0	0	1	252	2324097	2323846	6.80e-127	466	1360	N/A
sq33	CP087600.1	100.000	252	0	0	1	252	2343277	2343026	6.80e-127	466	1360	N/A
sq33	CP087699.1	100.000	252	0	0	1	252	486559	486810	6.80e-127	466	1360	N/A
sq33	CP087699.1	100.000	252	0	0	1	252	1958341	1958090	6.80e-127	466	1360	N/A
sq33	CP087699.1	100.000	252	0	0	1	252	2224078	2223827	6.80e-127	466	1360	N/A
sq33	CP087699.1	100.000	252	0	0	1	252	2265963	2265712	6.80e-127	466	1360	N/A
sq33	CP087699.1	100.000	252	0	0	1	252	2359781	2359530	6.80e-127	466	1360	N/A
sq33	CP087699.1	100.000	252	0	0	1	252	2378961	2378710	6.80e-127	466	1360	N/A
sq33	CP098790.1	100.000	252	0	0	1	252	507792	508043	6.80e-127	466	1358	N/A
sq33	CP098790.1	100.000	252	0	0	1	252	2125474	2125223	6.80e-127	466	1358	N/A
sq33	CP098790.1	100.000	252	0	0	1	252	2361622	2361371	6.80e-127	466	1358	N/A
sq33	CP098790.1	100.000	252	0	0	1	252	2405301	2405050	6.80e-127	466	1358	N/A
sq33	CP098790.1	100.000	252	0	0	1	252	2476385	2476134	6.80e-127	466	1358	N/A
sq33	CP098790.1	100.000	252	0	0	1	252	2504531	2504280	6.80e-127	466	1358	N/A
sq34	OU548757.1	100.000	252	0	0	1	252	55	306	6.80e-127	466	257758	N/A
sq34	ON810617.1	100.000	252	0	0	1	252	498	749	6.80e-127	466	102684	N/A
sq34	ON810616.1	100.000	252	0	0	1	252	501	752	6.80e-127	466	102684	N/A
sq34	ON810615.1	100.000	252	0	0	1	252	233	484	6.80e-127	466	102684	N/A
sq34	OW833801.1	100.000	252	0	0	1	252	272	21	6.80e-127	466	175245	N/A
sq35	MG002077.1	100.000	253	0	0	1	253	492	744	1.90e-127	468	77133	N/A
sq35	MF498122.1	100.000	253	0	0	1	253	491	743	1.90e-127	468	77133	N/A
sq35	ON969165.1	100.000	253	0	0	1	253	418	670	1.90e-127	468	2962871	N/A
sq35	ON969164.1	100.000	253	0	0	1	253	418	670	1.90e-127	468	2962870	N/A
sq35	OK666292.1	100.000	253	0	0	1	253	170	422	1.90e-127	468	77133	N/A
sq36	HQ588391.1	96.047	253	10	0	1	253	529	781	9.03e-111	412	77133	N/A
sq36	KY277435.1	95.652	253	11	0	1	253	1	253	4.20e-109	407	77133	N/A
sq36	MG637943.1	95.652	253	11	0	1	253	1	253	4.20e-109	407	198431	N/A
sq36	KP091163.1	95.652	253	11	0	1	253	528	780	4.20e-109	407	77133	N/A
sq36	JQ580008.1	95.652	253	11	0	1	253	528	780	4.20e-109	407	460511	N/A
sq37	MT544612.1	100.000	252	0	0	1	252	466	717	6.83e-127	466	2602574	N/A
sq37	MG875982.1	100.000	252	0	0	1	252	152	403	6.83e-127	466	77133	N/A
sq37	KU243155.1	100.000	252	0	0	1	252	395	646	6.83e-127	466	77133	N/A
sq37	JQ516457.1	100.000	252	0	0	1	252	476	727	6.83e-127	466	91750	N/A
sq37	JQ515644.1	100.000	252	0	0	1	252	486	737	6.83e-127	466	91750	N/A
sq38	LC718894.1	100.000	253	0	0	1	253	106274	106526	1.90e-127	468	755350	N/A
sq38	LC718894.1	100.000	253	0	0	1	253	143786	143534	1.90e-127	468	755350	N/A
sq38	OK638200.1	100.000	253	0	0	1	253	102867	103119	1.90e-127	468	2892398	N/A
sq38	OK638200.1	100.000	253	0	0	1	253	140178	139926	1.90e-127	468	2892398	N/A
sq38	MZ351773.1	100.000	253	0	0	1	253	102479	102731	1.90e-127	468	44586	N/A
sq38	MZ351773.1	100.000	253	0	0	1	253	139908	139656	1.90e-127	468	44586	N/A
sq38	MZ351772.1	100.000	253	0	0	1	253	102509	102761	1.90e-127	468	45211	N/A
sq38	MZ351772.1	100.000	253	0	0	1	253	139838	139586	1.90e-127	468	45211	N/A
sq38	ON764441.1	100.000	253	0	0	1	253	105323	105575	1.90e-127	468	2759058	N/A
sq38	ON764441.1	100.000	253	0	0	1	253	141403	141151	1.90e-127	468	2759058	N/A
sq39	JX983868.1	98.814	253	3	0	1	253	416	668	1.91e-122	451	77133	N/A
sq39	JQ727110.1	98.814	253	3	0	1	253	456	708	1.91e-122	451	77133	N/A
sq39	JQ727108.1	98.814	253	3	0	1	253	453	705	1.91e-122	451	77133	N/A
sq39	JQ726925.1	98.814	253	3	0	1	253	451	703	1.91e-122	451	77133	N/A
sq39	GQ274267.1	98.814	253	3	0	1	253	519	771	1.91e-122	451	152509	N/A
sq40	MG844505.1	100.000	253	0	0	1	253	319	571	1.90e-127	468	154535	N/A
sq40	MG844499.1	100.000	253	0	0	1	253	319	571	1.90e-127	468	154535	N/A
sq40	MG844487.1	100.000	253	0	0	1	253	319	571	1.90e-127	468	154535	N/A
sq40	MG844480.1	100.000	253	0	0	1	253	319	571	1.90e-127	468	154535	N/A
sq40	MG844469.1	100.000	253	0	0	1	253	314	566	1.90e-127	468	154535	N/A
sq41	JF835763.1	100.000	254	0	0	1	254	462	715	5.31e-128	470	172788	N/A
sq41	JF835760.1	100.000	254	0	0	1	254	452	705	5.31e-128	470	172788	N/A
sq41	JF835751.1	100.000	254	0	0	1	254	452	705	5.31e-128	470	172788	N/A
sq41	JF835744.1	100.000	254	0	0	1	254	452	705	5.31e-128	470	172788	N/A
sq41	JF835766.1	99.606	254	1	0	1	254	450	703	2.47e-126	464	172788	N/A
sq42	GU117962.1	100.000	254	0	0	1	254	482	735	5.31e-128	470	77133	N/A
sq42	GU117961.1	100.000	254	0	0	1	254	484	737	5.31e-128	470	77133	N/A
sq42	AF544892.1	100.000	254	0	0	1	254	90	343	5.31e-128	470	120858	N/A
sq42	GU117992.1	99.606	254	1	0	1	254	482	735	2.47e-126	464	77133	N/A
sq42	GU117948.1	99.606	254	0	1	1	254	484	736	8.88e-126	462	77133	N/A
sq43	MG214553.1	100.000	253	0	0	1	253	517	769	1.90e-127	468	1955066	N/A
sq43	KM277084.1	100.000	253	0	0	1	253	2	254	1.90e-127	468	86473	N/A
sq43	JQ661056.1	100.000	253	0	0	1	253	142	394	1.90e-127	468	1159463	N/A
sq43	JN858939.1	100.000	253	0	0	1	253	477	729	1.90e-127	468	77133	N/A
